Year,Department Title,Job Class Title,Regular Pay,Actual Earnings,Department #
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7012
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7023
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7024
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7020
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7005
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58829.00,7006
2012,Public Works - Sanitation,Commun Info Rep Ii,61878.00,60485.00,7030
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,106424.00,7025
2012,Public Works - Sanitation,W/Wtr Coll Worker I,58574.00,57173.00,7004
2012,Public Works - Sanitation,Accounting Clerk Ii,63590.00,62184.00,7006
2012,Public Works - Sanitation,Management Assistant,61011.00,59603.00,7006
2012,Public Works - Sanitation,Management Assistant,61011.00,59603.00,7024
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58808.00,7006
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,105558.00,7025
2012,Public Works - Sanitation,Accounting Clerk I,60222.00,58800.00,7006
2012,Public Works - Sanitation,Environmental Supvr Ii,110226.00,137413.00,7030
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,54344.00,52781.00,7004
2012,Public Works - Sanitation,Sr Clerk Typist,61878.00,60447.00,7013
2012,Public Works - Sanitation,Sr Mgmt Analyst Ii,125593.00,124163.00,7024
2012,Public Works - Sanitation,Commun Info Rep Ii,61878.00,60447.00,7030
2012,Public Works - Sanitation,Accounting Clerk I,61878.00,60447.00,7013
2012,Public Works - Sanitation,Maintenance Laborer,49410.00,21779.00,7004
2012,Public Works - Sanitation,Clerk Typist,50107.00,48667.00,7006
2012,Public Works - Sanitation,Chemist Ii,65563.00,37868.00,7014
2012,Public Works - Sanitation,Systems Analyst Ii,85838.00,84389.00,7008
2012,Public Works - Sanitation,Management Analyst I,72767.00,71327.00,7024
2012,Public Works - Sanitation,Systems Analyst Ii,85838.00,84397.00,7008
2012,Public Works - Sanitation,Systems Analyst Ii,85838.00,84389.00,7008
2012,Public Works - Sanitation,Management Analyst Ii,85838.00,84389.00,7024
2012,Public Works - Sanitation,Management Analyst Ii,85838.00,84389.00,7026
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,67295.00,7031
2012,Public Works - Sanitation,Electrcl Craft Helper,56489.00,81247.00,7007
2012,Public Works - Sanitation,Civil Engrg Draft Tech,61930.00,33644.00,7030
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,92379.00,117097.00,7007
2012,Public Works - Sanitation,Sanitation Wstwater Mgr Iii,159769.00,158299.00,7012
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58752.00,7024
2012,Public Works - Sanitation,Safety Engrg Assc Ii,87007.00,85531.00,7020
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,76570.00,7013
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,67277.00,7030
2012,Public Works - Sanitation,Laboratory Tech Ii,52659.00,24278.00,7014
2012,Public Works - Sanitation,Maintenance Laborer,48379.00,46897.00,7028
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,63376.00,34862.00,7004
2012,Public Works - Sanitation,Management Analyst I,72767.00,44324.00,7006
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,40272.00,7031
2012,Public Works - Sanitation,Accounting Clerk Ii,63590.00,62104.00,7006
2012,Public Works - Sanitation,Accounting Clerk Ii,63590.00,62104.00,7006
2012,Public Works - Sanitation,Accounting Clerk Ii,63590.00,62104.00,7006
2012,Public Works - Sanitation,Systems Analyst Ii,85838.00,84348.00,7008
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,76562.00,7013
2012,Public Works - Sanitation,Laboratory Tech Ii,65417.00,88449.00,7014
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,109371.00,132324.00,7007
2012,Public Works - Sanitation,Management Assistant,61011.00,59515.00,7006
2012,Public Works - Sanitation,W/Wtr Trmt Elec I,85645.00,107973.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,111876.00,134032.00,7007
2012,Public Works - Sanitation,Chemist Ii,65563.00,36550.00,7014
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,76539.00,7013
2012,Public Works - Sanitation,Shift Supt W/W Trmt I,120870.00,142927.00,7007
2012,Public Works - Sanitation,Civil Engrg Draft Tech,63475.00,61962.00,7011
2012,Public Works - Sanitation,Commun Info Rep Ii,58610.00,57091.00,7030
2012,Public Works - Sanitation,Maintenance Laborer,49410.00,20220.00,7004
2012,Public Works - Sanitation,Systems Programmer I,106572.00,105050.00,7008
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,99636.00,7025
2012,Public Works - Sanitation,Sr Mgmt Analyst Ii,125593.00,124052.00,7006
2012,Public Works - Sanitation,W/Wtr Trmt Mech I,79368.00,49775.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Elec Ii,94163.00,115555.00,7012
2012,Public Works - Sanitation,Laboratory Tech Ii,52659.00,23335.00,7014
2012,Public Works - Sanitation,Carpenter Supvr,92913.00,114032.00,7007
2012,Public Works - Sanitation,Secretary,65457.00,63929.00,7025
2012,Public Works - Sanitation,Sr Clerk Typist,63534.00,84540.00,7030
2012,Public Works - Sanitation,Secretary,65457.00,63929.00,7023
2012,Public Works - Sanitation,Shift Supt W/W Trmt I,120870.00,141628.00,7007
2012,Public Works - Sanitation,Maintenance Laborer,52477.00,23065.00,7030
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,63997.00,62435.00,7004
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,63997.00,62455.00,7004
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,87563.00,107951.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Oper Ii,104971.00,125347.00,7007
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,89085.00,7031
2012,Public Works - Sanitation,Ch Clerk,80868.00,50937.00,7006
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,102432.00,122445.00,7012
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,108066.00,128053.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Oper Ii,99629.00,119554.00,7007
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,66272.00,36370.00,7028
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,97767.00,7025
2012,Public Works - Sanitation,Instrument Mech Supv I,112249.00,131925.00,7005
2012,Public Works - Sanitation,Clerk Typist,47006.00,16969.00,7010
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,66272.00,35239.00,7028
2012,Public Works - Sanitation,Clerk Typist,48766.00,18730.00,7028
2012,Public Works - Sanitation,Laboratory Tech Ii,65417.00,84889.00,7014
2012,Public Works - Sanitation,Shift Supt W/W Trmt I,114569.00,133947.00,7007
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58649.00,7006
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87963.00,7031
2012,Public Works - Sanitation,Instrument Mech,101210.00,120314.00,7011
2012,Public Works - Sanitation,Sanitation Wstwater Mgr I,94858.00,113805.00,7004
2012,Public Works - Sanitation,W/Wtr Trmt Elec I,85645.00,55107.00,7012
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87654.00,7028
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58638.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,68502.00,66918.00,7024
2012,Public Works - Sanitation,Sr Clerk Typist,68502.00,66918.00,7024
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87393.00,7031
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,92379.00,110999.00,7007
2012,Public Works - Sanitation,Office Engrg Tech I,55165.00,53576.00,7016
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58634.00,7006
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87262.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87231.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87190.00,7028
2012,Public Works - Sanitation,W/Wtr Trmt Elec I,85645.00,104016.00,7007
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,87102.00,7031
2012,Public Works - Sanitation,Management Analyst Ii,85838.00,84236.00,7030
2012,Public Works - Sanitation,Sr W/W Treatment Oper,106772.00,76127.00,7005
2012,Public Works - Sanitation,Sanitation Wstwater Mgr I,121066.00,119455.00,7007
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,86752.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,86751.00,7028
2012,Public Works - Sanitation,Management Analyst I,72767.00,71153.00,7024
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,96006.00,7025
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,76432.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,104938.00,122704.00,7012
2012,Public Works - Sanitation,Maintenance Laborer,51072.00,68731.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,86171.00,7031
2012,Public Works - Sanitation,Office Engrg Tech Iii,69134.00,67500.00,7004
2012,Public Works - Sanitation,Geog Info Specialist,73978.00,72341.00,7016
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,86037.00,7031
2012,Public Works - Sanitation,Laboratory Tech Ii,65417.00,82494.00,7014
2012,Public Works - Sanitation,Maintenance Laborer,49410.00,18571.00,7004
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85688.00,7028
2012,Public Works - Sanitation,Commun Info Rep Ii,60222.00,29272.00,7030
2012,Public Works - Sanitation,Management Analyst Ii,85838.00,84183.00,7024
2012,Public Works - Sanitation,Envrmntl Engrg Assc Ii,91079.00,59847.00,7016
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85363.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85357.00,7028
2012,Public Works - Sanitation,Sr W/W Treatment Oper,111742.00,128326.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,108066.00,124639.00,7007
2012,Public Works - Sanitation,Envrmntl Engineer,110226.00,126763.00,7011
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85277.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85224.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85223.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,66272.00,35059.00,7031
2012,Public Works - Sanitation,Management Assistant,61011.00,59340.00,7026
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,85082.00,7028
2012,Public Works - Sanitation,Data Base Architect,119622.00,135938.00,7008
2012,Public Works - Sanitation,Gardener Caretaker,51447.00,20244.00,7007
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,94255.00,7025
2012,Public Works - Sanitation,Management Assistant,61011.00,59329.00,7024
2012,Public Works - Sanitation,Solid Wste Disp Supt Ii,116840.00,133014.00,7011
2012,Public Works - Sanitation,Equipmnt Operator,90816.00,89130.00,7011
2012,Public Works - Sanitation,Machinist Supvr Ii,102131.00,100429.00,7007
2012,Public Works - Sanitation,Commun Info Rep Ii,60222.00,58533.00,7030
2012,Public Works - Sanitation,Sr Chemist,93689.00,109797.00,7014
2012,Public Works - Sanitation,W/Wtr Trmt Elec I,85645.00,101726.00,7007
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84753.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84750.00,7028
2012,Public Works - Sanitation,Gardener Caretaker,55692.00,53996.00,7011
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,92379.00,108317.00,7007
2012,Public Works - Sanitation,Management Assistant,61011.00,59310.00,7006
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58522.00,7006
2012,Public Works - Sanitation,W/Wtr Trmt Oper Ii,105623.00,121513.00,7007
2012,Public Works - Sanitation,W/Wtr Trmt Mech Supvr,113314.00,129143.00,7012
2012,Public Works - Sanitation,W/Wtr Trmt Elec I,85645.00,101464.00,7010
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84578.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84565.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84552.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84508.00,7031
2012,Public Works - Sanitation,Envrmntl Engrg Assc Iii,101435.00,117131.00,7011
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84398.00,7031
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,93619.00,7025
2012,Public Works - Sanitation,Maintenance Laborer,51266.00,49488.00,7004
2012,Public Works - Sanitation,Envrmntl Engrg Assc Ii,81724.00,80002.00,7016
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,84018.00,7031
2012,Public Works - Sanitation,Solid Resource Supt,116840.00,115113.00,7030
2012,Public Works - Sanitation,W/Wtr Trmt Mech I,82585.00,80856.00,7007
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,65757.00,64027.00,7004
2012,Public Works - Sanitation,Ref Coll Supervisor,95943.00,111155.00,7030
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58490.00,7020
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83905.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83864.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83839.00,7028
2012,Public Works - Sanitation,Systems Analyst Ii,85838.00,84101.00,7008
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,108066.00,123120.00,7005
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,76308.00,7013
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,76302.00,7013
2012,Public Works - Sanitation,Ref Crew Field Instr,80625.00,78876.00,7020
2012,Public Works - Sanitation,Ref Coll Supervisor,95943.00,110663.00,7031
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,92379.00,90622.00,7007
2012,Public Works - Sanitation,Sr Mgmt Analyst I,101372.00,99614.00,7024
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83452.00,7031
2012,Public Works - Sanitation,Management Assistant,61011.00,59252.00,7006
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83444.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83392.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83388.00,7028
2012,Public Works - Sanitation,Laboratory Tech Ii,61972.00,60203.00,7014
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,36620.00,7028
2012,Public Works - Sanitation,Solid Wste Disp Supt Ii,113712.00,128218.00,7011
2012,Public Works - Sanitation,Management Analyst Ii,85838.00,84060.00,7006
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,87563.00,102039.00,7007
2012,Public Works - Sanitation,Commun Info Rep Ii,60222.00,28049.00,7030
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83211.00,7031
2012,Public Works - Sanitation,Safety Engrg Assc Ii,87007.00,85198.00,7020
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,83172.00,7028
2012,Public Works - Sanitation,Maintenance Laborer,52603.00,19742.00,7026
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82952.00,7031
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,105590.00,119771.00,7012
2012,Public Works - Sanitation,Ref Coll Supervisor,95943.00,110122.00,7031
2012,Public Works - Sanitation,Pr Clerk,67714.00,65916.00,7006
2012,Public Works - Sanitation,Ref Coll Supervisor,95943.00,109977.00,7030
2012,Public Works - Sanitation,Management Assistant,61011.00,59210.00,7006
2012,Public Works - Sanitation,Secretary,65457.00,63656.00,7013
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82685.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82684.00,7031
2012,Public Works - Sanitation,Sr Clerk Typist,60222.00,58412.00,7006
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82639.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82638.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82632.00,7031
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,67517.00,65698.00,7004
2012,Public Works - Sanitation,Solid Wste Disp Supt I,104066.00,117930.00,7011
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82557.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82545.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,66937.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82516.00,7031
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,104938.00,118615.00,7005
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82416.00,7028
2012,Public Works - Sanitation,Sr Systems Analyst Ii,125614.00,123786.00,7008
2012,Public Works - Sanitation,Maintenance Laborer,52477.00,50647.00,7030
2012,Public Works - Sanitation,Pipefitter,88522.00,102063.00,7010
2012,Public Works - Sanitation,Heavy Duty Truck Oper,65794.00,79332.00,7007
2012,Public Works - Sanitation,Exec Admin Asst Ii,78780.00,76947.00,7001
2012,Public Works - Sanitation,Exec Admin Asst Ii,78780.00,76947.00,7001
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82220.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82184.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82181.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82180.00,7028
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,82057.00,7028
2012,Public Works - Sanitation,W/Wtr Trmt Oper Ii,102465.00,115762.00,7007
2012,Public Works - Sanitation,Commun Info Rep Ii,61878.00,60032.00,7030
2012,Public Works - Sanitation,Management Analyst Ii,85838.00,83992.00,7026
2012,Public Works - Sanitation,Auditor Ii,80952.00,79103.00,7024
2012,Public Works - Sanitation,Maintenance Laborer,52477.00,19590.00,7028
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,92379.00,105627.00,7007
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81975.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81938.00,7028
2012,Public Works - Sanitation,Management Analyst I,72767.00,70909.00,7006
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,92379.00,105480.00,7007
2012,Public Works - Sanitation,Systems Analyst Ii,85838.00,83977.00,7008
2012,Public Works - Sanitation,W/Wtr Coll Worker Ii,63948.00,62085.00,7004
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81749.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81737.00,7031
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,93684.00,106620.00,7007
2012,Public Works - Sanitation,Maintenance Laborer,52477.00,19169.00,7011
2012,Public Works - Sanitation,Pub Relations Spec Ii,69656.00,67781.00,7026
2012,Public Works - Sanitation,W/Wtr Trmt Oper Iii,99762.00,97888.00,7005
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81651.00,7031
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81648.00,7031
2012,Public Works - Sanitation,Env Compliance Insp,78049.00,90934.00,7025
2012,Public Works - Sanitation,Ref Coll Truck Oper Ii,68761.00,81630.00,7031
2012,Public Works - Sanitation,W/Wtr Trmt Oper I,91373.00,104206.00,7007
